Batter,season,Phase,runs,balls_faced,fours,sixes,strike_rate,boundary_pct
NV Ojha,Career,Powerplay,494,481,58,21,102.7,16.42
Naman Dhir,Career,Death,267,126,26,17,211.9,34.13
Naman Dhir,Career,Middle,278,190,23,11,146.32,17.89
Naman Dhir,Career,Powerplay,165,116,19,8,142.24,23.28
Navdeep Saini,Career,Death,27,24,3,0,112.5,12.5
Navdeep Saini,Career,Middle,6,12,0,0,50.0,0.0
Navdeep Saini,Career,Powerplay,0,1,0,0,0.0,0.0
Naveen-ul-Haq,Career,Death,16,18,2,0,88.89,11.11
Naveen-ul-Haq,Career,Middle,2,6,0,0,33.33,0.0
Nithish Kumar Reddy,Career,Death,189,90,10,17,210.0,30.0
Nithish Kumar Reddy,Career,Middle,522,366,36,26,142.62,16.94
Nithish Kumar Reddy,Career,Powerplay,75,84,4,3,89.29,8.33
Noor Ahmad,Career,Death,26,35,2,1,74.29,8.57
Noor Ahmad,Career,Middle,5,23,0,0,21.74,0.0
OA Shah,Career,Death,202,133,13,10,151.88,17.29
OA Shah,Career,Middle,280,237,20,11,118.14,13.08
OA Shah,Career,Powerplay,23,18,1,2,127.78,16.67
OC McCoy,Career,Death,8,5,0,1,160.0,20.0
OF Smith,Career,Death,46,32,1,5,143.75,18.75
OF Smith,Career,Middle,5,12,0,0,41.67,0.0
P Awana,Career,Death,5,14,0,0,35.71,0.0
P Chopra,Career,Middle,8,6,2,0,133.33,33.33
P Dogra,Career,Death,50,42,3,2,119.05,11.9
P Dogra,Career,Middle,77,96,1,3,80.21,4.17
P Dubey,Career,Death,7,14,0,0,50.0,0.0
P Dubey,Career,Middle,16,19,2,0,84.21,10.53
P Kumar,Career,Death,269,241,17,12,111.62,12.03
P Kumar,Career,Middle,63,63,4,5,100.0,14.29
P Kumar,Career,Powerplay,6,8,1,0,75.0,12.5
P Negi,Career,Death,226,157,18,10,143.95,17.83
P Negi,Career,Middle,134,125,8,6,107.2,11.2
P Negi,Career,Powerplay,4,6,1,0,66.67,16.67
P Nissanka,Career,Middle,43,36,3,1,119.44,11.11
P Nissanka,Career,Powerplay,234,137,30,11,170.8,29.93
P Parameswaran,Career,Death,1,2,0,0,50.0,0.0
P Ray Barman,Career,Middle,19,24,2,0,79.17,8.33
P Sahu,Career,Death,19,13,1,1,146.15,15.38
P Simran Singh,Career,Death,60,36,5,4,166.67,25.0
P Simran Singh,Career,Middle,653,399,49,38,163.66,21.8
P Simran Singh,Career,Powerplay,1135,749,141,50,151.54,25.5
PA Patel,Career,Death,63,45,7,1,140.0,17.78
PA Patel,Career,Middle,878,744,75,17,118.01,12.37
PA Patel,Career,Powerplay,1900,1561,282,31,121.72,20.05
PA Reddy,Career,Death,6,2,0,1,300.0,50.0
PA Reddy,Career,Middle,55,54,5,0,101.85,9.26
PA Reddy,Career,Powerplay,103,104,10,1,99.04,10.58
PBB Rajapaksa,Career,Death,2,4,0,0,50.0,0.0
PBB Rajapaksa,Career,Middle,197,138,14,10,142.75,17.39
PBB Rajapaksa,Career,Powerplay,77,48,8,5,160.42,27.08
PC Valthaty,Career,Death,27,13,5,0,207.69,38.46
PC Valthaty,Career,Middle,166,127,11,10,130.71,16.54
PC Valthaty,Career,Powerplay,306,274,44,10,111.68,19.71
PD Collingwood,Career,Death,66,37,1,7,178.38,21.62
PD Collingwood,Career,Middle,111,100,5,5,111.0,10.0
PD Collingwood,Career,Powerplay,26,19,3,1,136.84,21.05
PD Salt,Career,Death,24,11,2,2,218.18,36.36
PD Salt,Career,Middle,393,220,34,23,178.64,25.91
PD Salt,Career,Powerplay,836,484,101,42,172.73,29.55
PHKD Mendis,Career,Death,14,14,0,0,100.0,0.0
PHKD Mendis,Career,Middle,72,45,7,2,160.0,20.0
PHKD Mendis,Career,Powerplay,5,9,0,0,55.56,0.0
PJ Cummins,Career,Death,367,229,21,25,160.26,20.09
PJ Cummins,Career,Middle,270,189,19,19,142.86,20.11
PJ Cummins,Career,Powerplay,0,1,0,0,0.0,0.0
PJ Sangwan,Career,Death,22,35,1,0,62.86,2.86
PJ Sangwan,Career,Middle,4,9,0,0,44.44,0.0
PK Garg,Career,Death,51,30,5,2,170.0,23.33
PK Garg,Career,Middle,167,158,8,4,105.7,7.59
PK Garg,Career,Powerplay,51,50,2,3,102.0,10.0
PM Sarvesh Kumar,Career,Death,1,2,0,0,50.0,0.0
PN Mankad,Career,Death,14,10,1,1,140.0,20.0
PN Mankad,Career,Middle,38,25,4,1,152.0,20.0
PN Mankad,Career,Powerplay,45,37,8,0,121.62,21.62
PP Chawla,Career,Death,402,323,42,12,124.46,16.72
PP Chawla,Career,Middle,206,225,11,8,91.56,8.44
PP Chawla,Career,Powerplay,15,13,3,0,115.38,23.08
PP Hinge,Career,Death,0,1,0,0,0.0,0.0
PP Hinge,Career,Middle,3,8,0,0,37.5,0.0
PP Ojha,Career,Death,16,41,0,0,39.02,0.0
PP Ojha,Career,Middle,0,3,0,0,0.0,0.0
PP Shaw,Career,Death,18,11,3,0,163.64,27.27
PP Shaw,Career,Middle,527,352,42,24,149.72,18.75
PP Shaw,Career,Powerplay,1345,917,193,37,146.67,25.08
PR Shah,Career,Death,18,16,2,0,112.5,12.5
PR Shah,Career,Middle,43,43,6,0,100.0,13.95
PR Shah,Career,Powerplay,30,31,1,2,96.77,9.68
PR Veer,Career,Death,47,38,4,2,123.68,15.79
PR Veer,Career,Middle,43,29,6,1,148.28,24.14
PSP Handscomb,Career,Middle,6,12,0,0,50.0,0.0
PV Tambe,Career,Death,12,28,0,0,42.86,0.0
PV Tambe,Career,Middle,6,10,1,0,60.0,10.0
PVD Chameera,Career,Death,46,35,2,3,131.43,14.29
PVD Chameera,Career,Middle,7,10,1,0,70.0,10.0
PVSN Raju,Career,Death,1,1,0,0,100.0,0.0
PWA Mulder,Career,Death,8,7,1,0,114.29,14.29
PWA Mulder,Career,Middle,1,4,0,0,25.0,0.0
PWH de Silva,Career,Death,43,41,5,0,104.88,12.2
PWH de Silva,Career,Middle,38,47,2,1,80.85,6.38
Pankaj Singh,Career,Death,7,12,0,0,58.33,0.0
Parvez Rasool,Career,Death,17,20,1,0,85.0,5.0
Prince Yadav,Career,Death,5,11,0,0,45.45,0.0
Priyansh Arya,Career,Middle,231,116,14,20,199.14,29.31
Priyansh Arya,Career,Powerplay,678,353,73,43,192.07,32.86
Q de Kock,Career,Death,150,72,16,7,208.33,31.94
Q de Kock,Career,Middle,1322,966,105,50,136.85,16.05
Q de Kock,Career,Powerplay,1964,1508,213,85,130.24,19.76
R Ashwin,Career,Death,420,312,36,14,134.62,16.03
R Ashwin,Career,Middle,334,319,17,12,104.7,9.09
R Ashwin,Career,Powerplay,78,73,11,3,106.85,19.18
R Bhatia,Career,Death,229,147,19,10,155.78,19.73
R Bhatia,Career,Middle,113,137,5,3,82.48,5.84
R Bishnoi,Career,Death,1,2,0,0,50.0,0.0
R Bishnoi,Career,Middle,0,1,0,0,0.0,0.0
R Bishnoi,Career,Powerplay,18,14,1,2,128.57,21.43
R Dhawan,Career,Death,140,101,10,7,138.61,16.83
R Dhawan,Career,Middle,70,86,8,0,81.4,9.3
R Dravid,Career,Death,160,89,15,9,179.78,26.97
R Dravid,Career,Middle,1108,960,106,12,115.42,12.29
R Dravid,Career,Powerplay,905,829,148,7,109.17,18.7
R McLaren,Career,Death,55,47,6,1,117.02,14.89
R McLaren,Career,Middle,92,106,7,0,86.79,6.6
R McLaren,Career,Powerplay,12,18,1,0,66.67,5.56
R Minz,Career,Death,6,4,1,0,150.0,25.0
R Minz,Career,Middle,6,15,0,0,40.0,0.0
R Ninan,Career,Death,3,5,0,0,60.0,0.0
R Parag,Career,Death,416,256,29,27,162.5,21.88
R Parag,Career,Middle,1270,904,85,69,140.49,17.04
R Parag,Career,Powerplay,187,136,21,12,137.5,24.26
R Powell,Career,Death,245,124,19,20,197.58,31.45
R Powell,Career,Middle,295,252,18,17,117.06,13.89
R Powell,Career,Powerplay,15,13,1,1,115.38,15.38
R Rampaul,Career,Death,28,28,2,1,100.0,10.71
R Rampaul,Career,Middle,22,21,1,1,104.76,9.52
R Ravindra,Career,Death,21,6,0,3,350.0,50.0
R Ravindra,Career,Middle,113,80,4,6,141.25,12.5
R Ravindra,Career,Powerplay,274,198,35,7,138.38,21.21
R Sai Kishore,Career,Death,17,13,0,2,130.77,15.38
R Sai Kishore,Career,Middle,1,3,0,0,33.33,0.0
R Sanjay Yadav,Career,Death,0,2,0,0,0.0,0.0
R Sathish,Career,Death,143,99,12,4,144.44,16.16
R Sathish,Career,Middle,126,124,10,2,101.61,9.68
R Sathish,Career,Powerplay,0,7,0,0,0.0,0.0
R Sharma,Career,Death,54,67,4,2,80.6,8.96
R Sharma,Career,Middle,12,8,1,1,150.0,25.0
R Shepherd,Career,Death,175,85,13,15,205.88,32.94
R Shepherd,Career,Middle,87,65,5,6,133.85,16.92
R Shukla,Career,Death,16,20,2,0,80.0,10.0
R Shukla,Career,Middle,3,3,0,0,100.0,0.0
R Smaran,Career,Death,5,2,1,0,250.0,50.0
R Smaran,Career,Middle,4,4,1,0,100.0,25.0
R Smaran,Career,Powerplay,10,19,1,0,52.63,5.26
R Tewatia,Career,Death,790,452,67,49,174.78,25.66
R Tewatia,Career,Middle,503,477,42,13,105.45,11.53
R Tewatia,Career,Powerplay,6,9,1,0,66.67,11.11
R Vinay Kumar,Career,Death,239,196,16,9,121.94,12.76
R Vinay Kumar,Career,Middle,71,78,5,0,91.03,6.41
RA Bawa,Career,Death,20,14,0,0,142.86,0.0
RA Bawa,Career,Middle,15,17,2,0,88.24,11.76
RA Bawa,Career,Powerplay,0,1,0,0,0.0,0.0
RA Jadeja,Career,Death,1612,1013,121,75,159.13,19.35
RA Jadeja,Career,Middle,1740,1563,119,42,111.32,10.3
RA Jadeja,Career,Powerplay,157,109,24,4,144.04,25.69
RA Tripathi,Career,Death,163,100,12,11,163.0,23.0
RA Tripathi,Career,Middle,1110,834,88,37,133.09,14.99
RA Tripathi,Career,Powerplay,995,721,125,36,138.0,22.33
RD Chahar,Career,Death,104,93,10,4,111.83,15.05
RD Chahar,Career,Middle,25,31,3,1,80.65,12.9
RD Gaikwad,Career,Death,206,116,15,13,177.59,24.14
RD Gaikwad,Career,Middle,1233,886,83,49,139.16,14.9
RD Gaikwad,Career,Powerplay,1388,1081,160,45,128.4,18.96
RD Rickelton,Career,Death,18,9,1,1,200.0,22.22
RD Rickelton,Career,Middle,264,144,18,20,183.33,26.39
RD Rickelton,Career,Powerplay,554,342,59,34,161.99,27.19
RE Levi,Career,Middle,21,16,1,2,131.25,18.75
RE Levi,Career,Powerplay,62,57,9,2,108.77,19.3
RE van der Merwe,Career,Death,47,36,3,3,130.56,16.67
RE van der Merwe,Career,Middle,76,68,5,3,111.76,11.76
RE van der Merwe,Career,Powerplay,36,37,3,2,97.3,13.51
RG More,Career,Death,2,2,0,0,100.0,0.0
RG Sharma,Career,Death,1161,595,92,78,195.13,28.57
RG Sharma,Career,Middle,3574,2878,287,121,124.18,14.18
RG Sharma,Career,Powerplay,2551,2024,278,122,126.04,19.76
RJ Gleeson,Career,Death,2,2,0,0,100.0,0.0
RJ Harris,Career,Death,86,73,4,3,117.81,9.59
RJ Harris,Career,Middle,30,38,2,0,78.95,5.26
RJ Peterson,Career,Death,18,15,2,1,120.0,20.0
RJ Peterson,Career,Middle,14,15,1,0,93.33,6.67
RJ Quiney,Career,Middle,38,31,3,2,122.58,16.13
RJ Quiney,Career,Powerplay,65,71,9,1,91.55,14.08
RJW Topley,Career,Death,3,6,0,0,50.0,0.0
RK Bhui,Career,Middle,10,19,0,0,52.63,0.0
RK Bhui,Career,Powerplay,0,7,0,0,0.0,0.0
RK Singh,Career,Death,667,336,60,43,198.51,30.65
RK Singh,Career,Middle,675,584,50,20,115.58,11.99
RK Singh,Career,Powerplay,40,28,5,2,142.86,25.0
RM Patidar,Career,Death,147,69,6,16,213.04,31.88
RM Patidar,Career,Middle,1220,694,66,90,175.79,22.48
RM Patidar,Career,Powerplay,243,215,34,4,113.02,17.67
RN ten Doeschate,Career,Death,193,111,16,11,173.87,24.32
RN ten Doeschate,Career,Middle,127,117,9,4,108.55,11.11
RN ten Doeschate,Career,Powerplay,6,7,1,0,85.71,14.29
RP Meredith,Career,Death,0,3,0,0,0.0,0.0
RP Singh,Career,Death,50,66,2,1,75.76,4.55
RP Singh,Career,Middle,2,10,0,0,20.0,0.0
RR Bhatkal,Career,Death,0,2,0,0,0.0,0.0
RR Pant,Career,Death,757,371,68,53,204.04,32.61
RR Pant,Career,Middle,2617,1852,220,113,141.31,17.98
RR Pant,Career,Powerplay,489,412,62,14,118.69,18.45
RR Powar,Career,Death,64,53,6,1,120.75,13.21
RR Powar,Career,Middle,3,11,0,0,27.27,0.0
RR Raje,Career,Death,20,18,1,1,111.11,11.11
RR Rossouw,Career,Death,56,26,4,4,215.38,30.77
RR Rossouw,Career,Middle,276,181,17,18,152.49,19.34
RR Rossouw,Career,Powerplay,139,99,24,3,140.4,27.27
RR Sarwan,Career,Middle,28,35,0,0,80.0,0.0
RR Sarwan,Career,Powerplay,45,40,6,1,112.5,17.5
RS Bopara,Career,Death,126,78,10,5,161.54,19.23
RS Bopara,Career,Middle,275,231,18,8,119.05,11.26
RS Bopara,Career,Powerplay,130,144,11,3,90.28,9.72
RS Gavaskar,Career,Middle,2,8,0,0,25.0,0.0
RS Sodhi,Career,Death,4,2,1,0,200.0,50.0
RT Ponting,Career,Middle,46,53,3,1,86.79,7.55
RT Ponting,Career,Powerplay,45,75,2,1,60.0,4.0
RV Gomez,Career,Death,44,35,4,1,125.71,14.29
RV Gomez,Career,Middle,6,15,1,0,40.0,6.67
RV Gomez,Career,Powerplay,0,1,0,0,0.0,0.0
RV Patel,Career,Death,49,37,4,1,132.43,13.51
RV Patel,Career,Middle,31,36,2,1,86.11,8.33
RV Uthappa,Career,Death,413,234,29,27,176.5,23.93
RV Uthappa,Career,Middle,2497,1918,191,105,130.19,15.43
RV Uthappa,Career,Powerplay,2032,1632,260,50,124.51,19.0
Rahmanullah Gurbaz,Career,Middle,111,74,8,7,150.0,20.27
Rahmanullah Gurbaz,Career,Powerplay,246,194,26,14,126.8,20.62
Ramandeep Singh,Career,Death,133,68,11,8,195.59,27.94
Ramandeep Singh,Career,Middle,158,132,6,10,119.7,12.12
Ramandeep Singh,Career,Powerplay,2,3,0,0,66.67,0.0
Rashid Khan,Career,Death,492,293,35,36,167.92,24.23
Rashid Khan,Career,Middle,134,107,8,7,125.23,14.02
Rasikh Salam,Career,Death,30,21,4,0,142.86,19.05
Rasikh Salam,Career,Middle,13,21,1,0,61.9,4.76
Ravi Bishnoi,Career,Death,29,43,1,2,67.44,6.98
Ravi Bishnoi,Career,Middle,16,26,1,0,61.54,3.85
Ravi Singh,Career,Middle,4,2,1,0,200.0,50.0
S Anirudha,Career,Death,65,41,3,4,158.54,17.07
S Anirudha,Career,Middle,45,43,1,3,104.65,9.3
S Anirudha,Career,Powerplay,26,28,5,0,92.86,17.86
S Aravind,Career,Death,46,41,6,0,112.2,14.63
S Aravind,Career,Middle,13,16,1,0,81.25,6.25
S Arora,Career,Death,86,43,5,8,200.0,30.23
S Arora,Career,Middle,33,33,4,1,100.0,15.15
S Arora,Career,Powerplay,2,1,0,0,200.0,0.0
S Badree,Career,Death,3,6,0,0,50.0,0.0
S Badree,Career,Middle,10,17,0,0,58.82,0.0
S Badrinath,Career,Death,326,201,32,10,162.19,20.9
S Badrinath,Career,Middle,930,771,95,17,120.62,14.53
S Badrinath,Career,Powerplay,182,236,27,1,77.12,11.86
S Chanderpaul,Career,Powerplay,25,31,4,0,80.65,12.9
S Dhawan,Career,Death,493,301,48,18,163.79,21.93
S Dhawan,Career,Middle,2844,2232,263,58,127.42,14.38
S Dhawan,Career,Powerplay,3399,2771,452,76,122.66,19.05
S Dube,Career,Death,566,333,37,41,169.97,23.42
S Dube,Career,Middle,1511,1081,92,93,139.78,17.11
S Dube,Career,Powerplay,37,46,3,1,80.43,8.7
S Gopal,Career,Death,119,88,14,2,135.23,18.18
S Gopal,Career,Middle,61,77,5,0,79.22,6.49
S Gopal,Career,Powerplay,0,4,0,0,0.0,0.0
S Kaul,Career,Death,18,31,1,0,58.06,3.23
S Kaul,Career,Middle,2,5,0,0,40.0,0.0
S Kaushik,Career,Death,0,1,0,0,0.0,0.0
S Ladda,Career,Death,0,1,0,0,0.0,0.0
S Ladda,Career,Middle,0,8,0,0,0.0,0.0
S Lamichhane,Career,Death,0,1,0,0,0.0,0.0
S Nadeem,Career,Death,23,52,2,0,44.23,3.85
S Nadeem,Career,Middle,16,35,0,0,45.71,0.0
S Narwal,Career,Death,19,15,3,0,126.67,20.0
S Narwal,Career,Middle,18,12,3,0,150.0,25.0
S Rana,Career,Death,57,41,7,0,139.02,17.07
S Rana,Career,Middle,10,16,0,0,62.5,0.0
S Rana,Career,Powerplay,20,22,2,1,90.91,13.64
S Randiv,Career,Death,2,4,0,0,50.0,0.0
S Sohal,Career,Death,4,9,0,0,44.44,0.0
S Sohal,Career,Middle,85,63,8,3,134.92,17.46
S Sohal,Career,Powerplay,279,217,26,15,128.57,18.89
S Sreesanth,Career,Death,34,54,6,0,62.96,11.11
S Sreesanth,Career,Middle,0,1,0,0,0.0,0.0
S Sriram,Career,Middle,18,25,1,0,72.0,4.0
S Sriram,Career,Powerplay,13,11,2,0,118.18,18.18
S Tyagi,Career,Death,3,4,0,0,75.0,0.0
S Vidyut,Career,Middle,42,33,5,1,127.27,18.18
S Vidyut,Career,Powerplay,103,76,16,2,135.53,23.68
SA Abbott,Career,Death,20,11,1,2,181.82,27.27
SA Abbott,Career,Middle,2,7,0,0,28.57,0.0
SA Asnodkar,Career,Middle,145,129,18,1,112.4,14.73
SA Asnodkar,Career,Powerplay,278,208,38,9,133.65,22.6
SA Yadav,Career,Death,600,314,61,36,191.08,30.89
SA Yadav,Career,Middle,2945,2036,281,106,144.65,19.01
SA Yadav,Career,Powerplay,1017,722,138,35,140.86,23.96
SB Bangar,Career,Death,29,17,1,3,170.59,23.53
SB Bangar,Career,Middle,20,41,0,0,48.78,0.0
SB Dubey,Career,Death,128,72,9,9,177.78,25.0
SB Dubey,Career,Middle,77,64,6,3,120.31,14.06
SB Dubey,Career,Powerplay,14,6,2,1,233.33,50.0
SB Jakati,Career,Death,28,29,3,0,96.55,10.34
SB Joshi,Career,Middle,6,14,0,0,42.86,0.0
SB Styris,Career,Death,21,18,3,0,116.67,16.67
SB Styris,Career,Middle,102,102,7,3,100.0,9.8
SB Styris,Career,Powerplay,8,12,0,0,66.67,0.0
SB Wagh,Career,Death,2,3,0,0,66.67,0.0
SC Ganguly,Career,Death,114,65,5,10,175.38,23.08
SC Ganguly,Career,Middle,700,675,56,22,103.7,11.56
SC Ganguly,Career,Powerplay,529,517,76,9,102.32,16.44
SD Chitnis,Career,Death,32,30,3,0,106.67,10.0
SD Chitnis,Career,Middle,60,52,7,1,115.38,15.38
SD Chitnis,Career,Powerplay,1,6,0,0,16.67,0.0
SD Hope,Career,Death,7,7,0,0,100.0,0.0
SD Hope,Career,Middle,98,55,3,8,178.18,20.0
SD Hope,Career,Powerplay,78,60,9,4,130.0,21.67
SD Lad,Career,Powerplay,15,13,1,1,115.38,15.38
SE Bond,Career,Middle,1,2,0,0,50.0,0.0
SE Marsh,Career,Death,168,104,8,10,161.54,17.31
SE Marsh,Career,Middle,1534,1029,143,59,149.08,19.63
SE Marsh,Career,Powerplay,771,733,116,8,105.18,16.92
SE Rutherford,Career,Death,199,118,10,18,168.64,23.73
SE Rutherford,Career,Middle,316,228,20,20,138.6,17.54
SE Rutherford,Career,Powerplay,4,16,0,0,25.0,0.0
SH Johnson,Career,Death,7,8,1,0,87.5,12.5
SH Johnson,Career,Middle,1,4,0,0,25.0,0.0
SJ Srivastava,Career,Death,5,5,0,0,100.0,0.0
SK Raina,Career,Death,653,383,54,29,170.5,21.67
SK Raina,Career,Middle,3309,2477,254,119,133.59,15.06
SK Raina,Career,Powerplay,1551,1165,196,55,133.13,21.55
SK Rasheed,Career,Middle,2,3,0,0,66.67,0.0
SK Rasheed,Career,Powerplay,69,60,9,2,115.0,18.33
SK Trivedi,Career,Death,40,53,3,1,75.47,7.55
SK Trivedi,Career,Middle,2,5,0,0,40.0,0.0
SK Warne,Career,Death,115,113,7,4,101.77,9.73
SK Warne,Career,Middle,82,100,7,2,82.0,9.0
SL Malinga,Career,Death,80,89,6,4,89.89,11.24
SL Malinga,Career,Middle,8,10,0,1,80.0,10.0
SM Curran,Career,Death,339,188,28,21,180.32,26.06
SM Curran,Career,Middle,500,408,39,15,122.55,13.24
SM Curran,Career,Powerplay,147,129,16,5,113.95,16.28
SM Harwood,Career,Death,8,13,0,0,61.54,0.0
SM Katich,Career,Death,17,13,0,1,130.77,7.69
SM Katich,Career,Middle,78,64,7,2,121.88,14.06
SM Katich,Career,Powerplay,145,108,19,5,134.26,22.22
SM Pollock,Career,Death,72,35,7,5,205.71,34.29
SM Pollock,Career,Middle,74,70,5,3,105.71,11.43
SM Pollock,Career,Powerplay,1,6,0,0,16.67,0.0
SMSM Senanayake,Career,Death,9,15,0,0,60.0,0.0
SMSM Senanayake,Career,Middle,1,1,0,0,100.0,0.0
SN Khan,Career,Death,246,139,31,7,176.98,27.34
SN Khan,Career,Middle,321,288,31,6,111.46,12.85
SN Khan,Career,Powerplay,168,111,22,7,151.35,26.13
SN Thakur,Career,Death,198,142,20,7,139.44,19.01
SN Thakur,Career,Middle,150,116,12,6,129.31,15.52
SN Thakur,Career,Powerplay,0,4,0,0,0.0,0.0
SO Hetmyer,Career,Death,813,430,50,60,189.07,25.58
SO Hetmyer,Career,Middle,677,543,41,33,124.68,13.63
SO Hetmyer,Career,Powerplay,74,71,8,3,104.23,15.49
SP Fleming,Career,Middle,76,54,10,1,140.74,20.37
SP Fleming,Career,Powerplay,116,108,16,2,107.41,16.67
SP Goswami,Career,Death,11,14,0,0,78.57,0.0
SP Goswami,Career,Middle,119,114,11,2,104.39,11.4
SP Goswami,Career,Powerplay,162,165,21,1,98.18,13.33
SP Jackson,Career,Death,19,20,0,0,95.0,0.0
SP Jackson,Career,Middle,32,28,3,1,114.29,14.29
SP Jackson,Career,Powerplay,10,9,2,0,111.11,22.22
SP Narine,Career,Death,96,103,6,5,93.2,10.68
SP Narine,Career,Middle,550,308,42,43,178.57,27.6
SP Narine,Career,Powerplay,1172,689,143,72,170.1,31.2
SPD Smith,Career,Death,530,319,48,23,166.14,22.26
SPD Smith,Career,Middle,1425,1198,108,25,118.95,11.1
SPD Smith,Career,Powerplay,506,414,66,10,122.22,18.36
SR Dubey,Career,Death,4,2,1,0,200.0,50.0
SR Tendulkar,Career,Death,132,78,18,3,169.23,26.92
SR Tendulkar,Career,Middle,1059,886,103,16,119.53,13.43
SR Tendulkar,Career,Powerplay,1140,977,175,10,116.68,18.94
SR Watson,Career,Death,290,157,22,17,184.71,24.84
SR Watson,Career,Middle,2155,1387,180,119,155.37,21.56
SR Watson,Career,Powerplay,1419,1257,172,54,112.89,17.98
SS Cottrell,Career,Death,0,1,0,0,0.0,0.0
SS Cottrell,Career,Middle,0,1,0,0,0.0,0.0
SS Iyer,Career,Death,584,298,43,42,195.97,28.52
SS Iyer,Career,Middle,2609,1878,177,117,138.92,15.65
SS Iyer,Career,Powerplay,1030,909,133,23,113.31,17.16
SS Mishra,Career,Death,1,3,0,0,33.33,0.0
SS Prabhudessai,Career,Death,23,19,1,2,121.05,15.79
SS Prabhudessai,Career,Middle,95,74,9,2,128.38,14.86
SS Prabhudessai,Career,Powerplay,8,12,1,0,66.67,8.33
SS Shaikh,Career,Middle,6,7,1,0,85.71,14.29
SS Tiwary,Career,Death,381,252,29,16,151.19,17.86
SS Tiwary,Career,Middle,940,824,59,32,114.08,11.04
SS Tiwary,Career,Powerplay,168,159,23,2,105.66,15.72
ST Jayasuriya,Career,Middle,253,165,23,12,153.33,21.21
ST Jayasuriya,Career,Powerplay,507,364,61,26,139.29,23.9
STR Binny,Career,Death,335,210,22,17,159.52,18.57
STR Binny,Career,Middle,526,447,41,18,117.67,13.2
STR Binny,Career,Powerplay,18,25,3,0,72.0,12.0
SU Parakh,Career,Middle,22,19,3,0,115.79,15.79
SU Parakh,Career,Powerplay,24,14,2,2,171.43,28.57
SV Samson,Career,Death,594,303,42,42,196.04,27.72
SV Samson,Career,Middle,2960,2084,184,148,142.03,15.93
SV Samson,Career,Powerplay,1615,1266,205,53,127.57,20.38
SW Billings,Career,Death,76,46,3,6,165.22,19.57
SW Billings,Career,Middle,296,242,17,13,122.31,12.4
SW Billings,Career,Powerplay,125,97,20,0,128.87,20.62
SW Tait,Career,Death,10,12,1,0,83.33,8.33
SW Tait,Career,Middle,13,14,0,1,92.86,7.14
SZ Mulani,Career,Death,1,1,0,0,100.0,0.0
Sachin Baby,Career,Death,84,46,8,4,182.61,26.09
Sachin Baby,Career,Middle,58,66,3,1,87.88,6.06
Sachin Baby,Career,Powerplay,0,3,0,0,0.0,0.0
Sakib Hussain,Career,Death,5,7,1,0,71.43,14.29
Salil Arora,Career,Middle,35,21,2,2,166.67,19.05
Salman Butt,Career,Death,4,2,1,0,200.0,50.0
Salman Butt,Career,Middle,85,61,11,1,139.34,19.67
Salman Butt,Career,Powerplay,103,97,18,1,106.19,19.59
Sameer Rizvi,Career,Death,103,51,5,9,201.96,27.45
Sameer Rizvi,Career,Middle,303,210,22,17,144.29,18.57
Sameer Rizvi,Career,Powerplay,18,32,3,0,56.25,9.38
Sandeep Sharma,Career,Death,47,59,3,0,79.66,5.08
Sandeep Sharma,Career,Middle,12,15,1,0,80.0,6.67
Sanvir Singh,Career,Death,18,14,2,0,128.57,14.29
Sanvir Singh,Career,Middle,0,2,0,0,0.0,0.0
Sanvir Singh,Career,Powerplay,7,5,0,1,140.0,20.0
Saurav Chauhan,Career,Death,16,12,1,1,133.33,16.67
Saurav Chauhan,Career,Middle,2,3,0,0,66.67,0.0
Sediqullah Atal,Career,Middle,22,16,0,2,137.5,12.5
Shahbaz Ahmed,Career,Death,262,161,17,16,162.73,20.5
Shahbaz Ahmed,Career,Middle,319,300,16,11,106.33,9.0
Shahbaz Ahmed,Career,Powerplay,21,26,0,1,80.77,3.85
Shahid Afridi,Career,Death,22,10,2,2,220.0,40.0
Shahid Afridi,Career,Middle,16,18,1,1,88.89,11.11
Shahid Afridi,Career,Powerplay,43,18,4,3,238.89,38.89
Shakib Al Hasan,Career,Death,267,182,24,9,146.7,18.13
Shakib Al Hasan,Career,Middle,484,416,43,11,116.35,12.98
Shakib Al Hasan,Career,Powerplay,37,37,5,1,100.0,16.22
Shashank Singh,Career,Death,439,212,36,28,207.08,30.19
Shashank Singh,Career,Middle,432,323,25,23,133.75,14.86
Shashank Singh,Career,Powerplay,34,25,6,0,136.0,24.0
Shivam Mavi,Career,Death,48,47,4,2,102.13,12.77
Shivam Mavi,Career,Middle,3,9,0,0,33.33,0.0
Shivam Sharma,Career,Death,5,3,1,0,166.67,33.33
Shivam Singh,Career,Death,2,3,0,0,66.67,0.0
Shivang Kumar,Career,Death,38,26,6,1,146.15,26.92
Shivang Kumar,Career,Middle,14,19,0,0,73.68,0.0
Shoaib Ahmed,Career,Death,0,4,0,0,0.0,0.0
Shoaib Ahmed,Career,Middle,1,2,0,0,50.0,0.0
Shoaib Akhtar,Career,Middle,2,7,0,0,28.57,0.0
Shoaib Malik,Career,Death,2,4,0,0,50.0,0.0
Shoaib Malik,Career,Middle,32,29,2,0,110.34,6.9
Shoaib Malik,Career,Powerplay,17,13,3,0,130.77,23.08
Shubman Gill,Career,Death,336,211,21,19,159.24,18.96
Shubman Gill,Career,Middle,2215,1499,163,82,147.77,16.34
