Bowler,Opponent,runs_conceded,balls_bowled,overs,economy,wickets
Shakib Al Hasan,Kolkata Knight Riders,105,82,13.666666666666666,7.68,5
Shakib Al Hasan,Mumbai Indians,317,278,46.333333333333336,6.84,13
Shakib Al Hasan,Pune Warriors,32,48,8.0,4.0,4
Shakib Al Hasan,Rajasthan Royals,227,217,36.166666666666664,6.28,13
Shakib Al Hasan,Rising Pune Supergiants,35,36,6.0,5.83,2
Shakib Al Hasan,Royal Challengers Bengaluru,246,175,29.166666666666668,8.43,5
Shakib Al Hasan,Sunrisers Hyderabad,150,132,22.0,6.82,6
Shashank Singh,Chennai Super Kings,10,6,1.0,10.0,0
Shashank Singh,Kolkata Knight Riders,9,6,1.0,9.0,0
Shashank Singh,Lucknow Super Giants,28,18,3.0,9.33,1
Shashank Singh,Mumbai Indians,19,12,2.0,9.5,1
Shashank Singh,Royal Challengers Bengaluru,20,12,2.0,10.0,0
Shashank Singh,Sunrisers Hyderabad,51,36,6.0,8.5,3
Shivam Mavi,Chennai Super Kings,111,84,14.0,7.93,2
Shivam Mavi,Delhi Capitals,90,48,8.0,11.25,1
Shivam Mavi,Delhi Daredevils,68,36,6.0,11.33,2
Shivam Mavi,Gujarat Titans,33,24,4.0,8.25,1
Shivam Mavi,Kings XI Punjab,27,18,3.0,9.0,0
Shivam Mavi,Lucknow Super Giants,49,24,4.0,12.25,1
Shivam Mavi,Mumbai Indians,53,42,7.0,7.57,3
Shivam Mavi,Punjab Kings,80,60,10.0,8.0,3
Shivam Mavi,Rajasthan Royals,216,187,31.166666666666668,6.93,13
Shivam Mavi,Royal Challengers Bengaluru,46,42,7.0,6.57,0
Shivam Mavi,Sunrisers Hyderabad,117,84,14.0,8.36,4
Shivam Sharma,Delhi Daredevils,32,24,4.0,8.0,0
Shivam Sharma,Mumbai Indians,32,24,4.0,8.0,0
Shivam Sharma,Rajasthan Royals,44,18,3.0,14.67,1
Shivam Sharma,Royal Challengers Bengaluru,26,24,4.0,6.5,2
Shivam Sharma,Sunrisers Hyderabad,31,24,4.0,7.75,1
Shivang Kumar,Chennai Super Kings,38,36,6.0,6.33,1
Shivang Kumar,Delhi Capitals,28,12,2.0,14.0,0
Shivang Kumar,Gujarat Titans,17,12,2.0,8.5,0
Shivang Kumar,Kolkata Knight Riders,72,48,8.0,9.0,1
Shivang Kumar,Lucknow Super Giants,30,24,4.0,7.5,1
Shivang Kumar,Punjab Kings,75,48,8.0,9.38,5
Shivang Kumar,Rajasthan Royals,78,42,7.0,11.14,1
Shivang Kumar,Royal Challengers Bengaluru,31,12,2.0,15.5,0
Shoaib Ahmed,Chennai Super Kings,44,30,5.0,8.8,1
Shoaib Ahmed,Delhi Daredevils,44,30,5.0,8.8,2
Shoaib Ahmed,Kings XI Punjab,25,18,3.0,8.33,2
Shoaib Ahmed,Mumbai Indians,19,12,2.0,9.5,0
Shoaib Ahmed,Rajasthan Royals,19,12,2.0,9.5,0
Shoaib Akhtar,Chennai Super Kings,12,12,2.0,6.0,0
Shoaib Akhtar,Delhi Daredevils,10,18,3.0,3.33,4
Shoaib Akhtar,Mumbai Indians,28,12,2.0,14.0,1
Shoaib Malik,Chennai Super Kings,34,18,3.0,11.33,0
Shoaib Malik,Kings XI Punjab,28,21,3.5,8.0,1
Shoaib Malik,Mumbai Indians,6,6,1.0,6.0,1
Shoaib Malik,Royal Challengers Bengaluru,8,6,1.0,8.0,0
Sikandar Raza,Chennai Super Kings,31,18,3.0,10.33,1
Sikandar Raza,Delhi Capitals,3,6,1.0,3.0,0
Sikandar Raza,Gujarat Titans,22,12,2.0,11.0,0
Sikandar Raza,Kolkata Knight Riders,24,18,3.0,8.0,1
Sikandar Raza,Lucknow Super Giants,35,19,3.1666666666666665,11.05,1
Sikandar Raza,Rajasthan Royals,18,12,2.0,9.0,0
Simarjeet Singh,Delhi Capitals,26,24,4.0,6.5,2
Simarjeet Singh,Gujarat Titans,103,48,8.0,12.88,0
Simarjeet Singh,Kolkata Knight Riders,47,24,4.0,11.75,0
Simarjeet Singh,Lucknow Super Giants,28,12,2.0,14.0,0
Simarjeet Singh,Mumbai Indians,17,24,4.0,4.25,1
Simarjeet Singh,Punjab Kings,16,18,3.0,5.33,2
Simarjeet Singh,Rajasthan Royals,82,60,10.0,8.2,6
Simarjeet Singh,Royal Challengers Bengaluru,37,18,3.0,12.33,0
Simarjeet Singh,Sunrisers Hyderabad,22,12,2.0,11.0,0
Sohail Tanvir,Chennai Super Kings,84,72,12.0,7.0,10
Sohail Tanvir,Deccan Chargers,38,24,4.0,9.5,0
Sohail Tanvir,Delhi Daredevils,13,12,2.0,6.5,0
Sohail Tanvir,Kolkata Knight Riders,52,48,8.0,6.5,5
Sohail Tanvir,Mumbai Indians,22,43,7.166666666666667,3.07,4
Sohail Tanvir,Royal Challengers Bengaluru,37,48,8.0,4.62,3
Sumit Kumar,Kolkata Knight Riders,19,12,2.0,9.5,0
Sumit Kumar,Punjab Kings,17,8,1.3333333333333333,12.75,0
Sunny Gupta,Chennai Super Kings,45,18,3.0,15.0,0
Suryansh Shedge,Chennai Super Kings,37,18,3.0,12.33,0
Suyash Sharma,Chennai Super Kings,151,114,19.0,7.95,2
Suyash Sharma,Delhi Capitals,82,90,15.0,5.47,2
Suyash Sharma,Gujarat Titans,148,95,15.833333333333334,9.35,3
Suyash Sharma,Kolkata Knight Riders,46,24,4.0,11.5,1
Suyash Sharma,Lucknow Super Giants,106,60,10.0,10.6,0
Suyash Sharma,Mumbai Indians,126,84,14.0,9.0,4
Suyash Sharma,Punjab Kings,156,120,20.0,7.8,7
Suyash Sharma,Rajasthan Royals,91,66,11.0,8.27,0
Suyash Sharma,Royal Challengers Bengaluru,90,60,10.0,9.0,5
Suyash Sharma,Sunrisers Hyderabad,170,90,15.0,11.33,3
Swapnil Singh,Chennai Super Kings,12,12,2.0,6.0,0
Swapnil Singh,Delhi Capitals,9,6,1.0,9.0,1
Swapnil Singh,Gujarat Titans,31,30,5.0,6.2,1
Swapnil Singh,Kolkata Knight Riders,47,30,5.0,9.4,0
Swapnil Singh,Mumbai Indians,33,18,3.0,11.0,0
Swapnil Singh,Punjab Kings,28,18,3.0,9.33,2
Swapnil Singh,Rajasthan Royals,19,12,2.0,9.5,0
Swapnil Singh,Rising Pune Supergiants,20,18,3.0,6.67,1
Swapnil Singh,Sunrisers Hyderabad,38,18,3.0,12.67,2
T Henderson,Kolkata Knight Riders,10,12,2.0,5.0,0
T Henderson,Royal Challengers Bengaluru,30,24,4.0,7.5,1
T Natarajan,Chennai Super Kings,323,183,30.5,10.59,10
T Natarajan,Delhi Capitals,152,138,23.0,6.61,9
T Natarajan,Delhi Daredevils,6,12,2.0,3.0,0
T Natarajan,Gujarat Lions,50,34,5.666666666666667,8.82,1
T Natarajan,Gujarat Titans,192,114,19.0,10.11,3
T Natarajan,Kings XI Punjab,44,47,7.833333333333333,5.62,2
T Natarajan,Kolkata Knight Riders,337,216,36.0,9.36,15
T Natarajan,Lucknow Super Giants,155,114,19.0,8.16,5
T Natarajan,Mumbai Indians,230,134,22.333333333333332,10.3,2
T Natarajan,Punjab Kings,189,126,21.0,9.0,5
T Natarajan,Rajasthan Royals,271,180,30.0,9.03,8
T Natarajan,Rising Pune Supergiants,26,18,3.0,8.67,1
T Natarajan,Royal Challengers Bengaluru,282,213,35.5,7.94,12
T Natarajan,Sunrisers Hyderabad,37,24,4.0,9.25,0
T Shamsi,Delhi Capitals,34,24,4.0,8.5,0
T Shamsi,Gujarat Lions,21,24,4.0,5.25,1
T Shamsi,Kolkata Knight Riders,51,24,4.0,12.75,0
T Shamsi,Rising Pune Supergiants,36,24,4.0,9.0,1
T Shamsi,Sunrisers Hyderabad,39,24,4.0,9.75,1
T Stubbs,Chennai Super Kings,14,12,2.0,7.0,1
T Stubbs,Gujarat Titans,10,6,1.0,10.0,2
T Stubbs,Lucknow Super Giants,32,12,2.0,16.0,1
T Stubbs,Rajasthan Royals,12,6,1.0,12.0,0
T Thushara,Deccan Chargers,25,24,4.0,6.25,0
T Thushara,Kings XI Punjab,26,24,4.0,6.5,2
T Thushara,Mumbai Indians,40,39,6.5,6.15,3
T Thushara,Rajasthan Royals,27,24,4.0,6.75,2
T Thushara,Royal Challengers Bengaluru,29,24,4.0,7.25,1
T Vijay,Rajasthan Royals,29,12,2.0,14.5,0
TA Boult,Chennai Super Kings,486,335,55.833333333333336,8.7,13
TA Boult,Delhi Capitals,367,282,47.0,7.81,16
TA Boult,Gujarat Lions,76,48,8.0,9.5,2
TA Boult,Gujarat Titans,241,174,29.0,8.31,8
TA Boult,Kings XI Punjab,253,165,27.5,9.2,8
TA Boult,Kolkata Knight Riders,357,270,45.0,7.93,14
TA Boult,Lucknow Super Giants,181,162,27.0,6.7,12
TA Boult,Mumbai Indians,349,257,42.833333333333336,8.15,14
TA Boult,Punjab Kings,278,193,32.166666666666664,8.64,4
TA Boult,Rajasthan Royals,275,199,33.166666666666664,8.29,12
TA Boult,Royal Challengers Bengaluru,488,348,58.0,8.41,20
TA Boult,Sunrisers Hyderabad,461,351,58.5,7.88,22
TG Southee,Chennai Super Kings,56,42,7.0,8.0,0
TG Southee,Delhi Capitals,80,60,10.0,8.0,2
TG Southee,Delhi Daredevils,120,90,15.0,8.0,0
TG Southee,Gujarat Lions,31,24,4.0,7.75,0
TG Southee,Gujarat Titans,22,24,4.0,5.5,3
TG Southee,Kings XI Punjab,166,126,21.0,7.9,6
TG Southee,Kochi Tuskers Kerala,36,18,3.0,12.0,0
TG Southee,Kolkata Knight Riders,263,162,27.0,9.74,5
TG Southee,Lucknow Super Giants,84,48,8.0,10.5,1
TG Southee,Mumbai Indians,116,90,15.0,7.73,5
TG Southee,Pune Warriors,31,24,4.0,7.75,1
TG Southee,Punjab Kings,128,72,12.0,10.67,4
TG Southee,Rajasthan Royals,79,48,8.0,9.88,2
TG Southee,Rising Pune Supergiants,66,48,8.0,8.25,1
TG Southee,Royal Challengers Bengaluru,192,162,27.0,7.11,7
TG Southee,Sunrisers Hyderabad,209,168,28.0,7.46,10
TH David,Rajasthan Royals,18,6,1.0,18.0,0
TK Curran,Chennai Super Kings,157,88,14.666666666666666,10.7,7
TK Curran,Delhi Daredevils,21,12,2.0,10.5,1
TK Curran,Kings XI Punjab,49,25,4.166666666666667,11.76,1
TK Curran,Kolkata Knight Riders,33,24,4.0,8.25,1
TK Curran,Mumbai Indians,62,36,6.0,10.33,1
TK Curran,Rajasthan Royals,51,34,5.666666666666667,9.0,2
TK Curran,Royal Challengers Bengaluru,40,19,3.1666666666666665,12.63,0
TL Suman,Chennai Super Kings,37,24,4.0,9.25,1
TL Suman,Deccan Chargers,15,12,2.0,7.5,0
TL Suman,Kings XI Punjab,81,66,11.0,7.36,2
TL Suman,Kolkata Knight Riders,14,6,1.0,14.0,0
TL Suman,Mumbai Indians,14,24,4.0,3.5,2
TL Suman,Royal Challengers Bengaluru,33,18,3.0,11.0,1
TM Dilshan,Chennai Super Kings,93,67,11.166666666666666,8.33,2
TM Dilshan,Deccan Chargers,94,66,11.0,8.55,0
TM Dilshan,Delhi Daredevils,10,6,1.0,10.0,0
TM Dilshan,Kings XI Punjab,14,12,2.0,7.0,1
TM Dilshan,Kochi Tuskers Kerala,36,30,5.0,7.2,1
TM Dilshan,Kolkata Knight Riders,51,48,8.0,6.38,0
TM Dilshan,Mumbai Indians,12,6,1.0,12.0,0
TM Dilshan,Pune Warriors,24,12,2.0,12.0,0
TM Dilshan,Rajasthan Royals,14,12,2.0,7.0,0
TM Dilshan,Royal Challengers Bengaluru,3,6,1.0,3.0,1
TM Dilshan,Sunrisers Hyderabad,10,6,1.0,10.0,0
TM Head,Delhi Daredevils,30,18,3.0,10.0,2
TM Head,Gujarat Lions,29,17,2.8333333333333335,10.24,0
TM Head,Kolkata Knight Riders,43,17,2.8333333333333335,15.18,0
TM Head,Royal Challengers Bengaluru,7,6,1.0,7.0,1
TM Head,Sunrisers Hyderabad,11,6,1.0,11.0,0
TP Sudhindra,Chennai Super Kings,44,24,4.0,11.0,1
TP Sudhindra,Delhi Daredevils,38,22,3.6666666666666665,10.36,0
TP Sudhindra,Kings XI Punjab,46,24,4.0,11.5,0
TS Mills,Delhi Capitals,24,18,3.0,8.0,1
TS Mills,Delhi Daredevils,33,24,4.0,8.25,1
TS Mills,Kings XI Punjab,22,12,2.0,11.0,1
TS Mills,Kolkata Knight Riders,63,42,7.0,9.0,4
TS Mills,Lucknow Super Giants,52,18,3.0,17.33,0
TS Mills,Mumbai Indians,35,23,3.8333333333333335,9.13,0
TS Mills,Punjab Kings,35,24,4.0,8.75,0
TS Mills,Rajasthan Royals,35,24,4.0,8.75,3
TS Mills,Sunrisers Hyderabad,29,24,4.0,7.25,1
TU Deshpande,Chennai Super Kings,113,72,12.0,9.42,2
TU Deshpande,Delhi Capitals,138,108,18.0,7.67,2
TU Deshpande,Gujarat Titans,349,200,33.333333333333336,10.47,9
TU Deshpande,Kings XI Punjab,40,12,2.0,20.0,0
TU Deshpande,Kolkata Knight Riders,162,117,19.5,8.31,5
TU Deshpande,Lucknow Super Giants,167,121,20.166666666666668,8.28,4
TU Deshpande,Mumbai Indians,112,78,13.0,8.62,6
TU Deshpande,Punjab Kings,117,72,12.0,9.75,7
TU Deshpande,Rajasthan Royals,140,96,16.0,8.75,8
TU Deshpande,Royal Challengers Bengaluru,183,96,16.0,11.44,4
TU Deshpande,Sunrisers Hyderabad,239,132,22.0,10.86,8
Tejas Baroka,Sunrisers Hyderabad,33,21,3.5,9.43,0
Tilak Varma,Delhi Capitals,6,6,1.0,6.0,0
Tilak Varma,Kolkata Knight Riders,6,6,1.0,6.0,0
Tilak Varma,Lucknow Super Giants,7,6,1.0,7.0,0
Tilak Varma,Rajasthan Royals,8,4,0.6666666666666666,12.0,0
UT Yadav,Chennai Super Kings,446,354,59.0,7.56,15
UT Yadav,Deccan Chargers,88,66,11.0,8.0,3
UT Yadav,Delhi Capitals,116,78,13.0,8.92,5
UT Yadav,Delhi Daredevils,263,198,33.0,7.97,9
UT Yadav,Gujarat Lions,35,24,4.0,8.75,1
UT Yadav,Gujarat Titans,54,42,7.0,7.71,1
UT Yadav,Kings XI Punjab,519,427,71.16666666666667,7.29,29
UT Yadav,Kochi Tuskers Kerala,43,24,4.0,10.75,0
UT Yadav,Kolkata Knight Riders,239,193,32.166666666666664,7.43,13
UT Yadav,Lucknow Super Giants,56,42,7.0,8.0,2
UT Yadav,Mumbai Indians,474,345,57.5,8.24,17
UT Yadav,Pune Warriors,168,120,20.0,8.4,3
UT Yadav,Punjab Kings,84,66,11.0,7.64,6
UT Yadav,Rajasthan Royals,432,299,49.833333333333336,8.67,11
UT Yadav,Rising Pune Supergiants,63,54,9.0,7.0,3
UT Yadav,Royal Challengers Bengaluru,467,306,51.0,9.16,12
UT Yadav,Sunrisers Hyderabad,604,419,69.83333333333333,8.65,14
Umar Gul,Deccan Chargers,33,24,4.0,8.25,1
Umar Gul,Kings XI Punjab,46,48,8.0,5.75,6
Umar Gul,Rajasthan Royals,53,45,7.5,7.07,5
Umar Gul,Royal Challengers Bengaluru,27,18,3.0,9.0,0
Umran Malik,Chennai Super Kings,93,60,10.0,9.3,0
Umran Malik,Delhi Capitals,82,42,7.0,11.71,0
Umran Malik,Gujarat Titans,58,48,8.0,7.25,6
Umran Malik,Kolkata Knight Riders,119,84,14.0,8.5,6
Umran Malik,Lucknow Super Giants,53,30,5.0,10.6,1
Umran Malik,Mumbai Indians,116,67,11.166666666666666,10.39,4
Umran Malik,Punjab Kings,83,61,10.166666666666666,8.16,7
Umran Malik,Rajasthan Royals,63,42,7.0,9.0,3
Umran Malik,Royal Challengers Bengaluru,57,60,10.0,5.7,2
V Kaverappa,Royal Challengers Bengaluru,36,24,4.0,9.0,2
V Kohli,Chennai Super Kings,99,60,10.0,9.9,1
V Kohli,Deccan Chargers,61,52,8.666666666666666,7.04,2
V Kohli,Delhi Daredevils,22,18,3.0,7.33,0
V Kohli,Gujarat Lions,10,6,1.0,10.0,0
V Kohli,Kings XI Punjab,44,30,5.0,8.8,0
V Kohli,Kochi Tuskers Kerala,14,12,2.0,7.0,1
V Kohli,Kolkata Knight Riders,37,20,3.3333333333333335,11.1,0
V Kohli,Mumbai Indians,25,18,3.0,8.33,0
V Kohli,Rajasthan Royals,35,35,5.833333333333333,6.0,0
V Nigam,Chennai Super Kings,27,24,4.0,6.75,2
V Nigam,Gujarat Titans,87,54,9.0,9.67,0
V Nigam,Kolkata Knight Riders,73,36,6.0,12.17,2
V Nigam,Lucknow Super Giants,57,24,4.0,14.25,1
V Nigam,Mumbai Indians,87,66,11.0,7.91,3
V Nigam,Punjab Kings,60,36,6.0,10.0,3
V Nigam,Rajasthan Royals,12,6,1.0,12.0,0
V Nigam,Royal Challengers Bengaluru,25,30,5.0,5.0,2
V Nigam,Sunrisers Hyderabad,18,12,2.0,9.0,0
V Pratap Singh,Chennai Super Kings,34,18,3.0,11.33,2
V Pratap Singh,Delhi Daredevils,31,24,4.0,7.75,1
V Pratap Singh,Kings XI Punjab,43,24,4.0,10.75,1
V Pratap Singh,Kolkata Knight Riders,34,24,4.0,8.5,0
V Pratap Singh,Mumbai Indians,27,24,4.0,6.75,1
V Pratap Singh,Pune Warriors,31,24,4.0,7.75,1
V Pratap Singh,Rajasthan Royals,30,24,4.0,7.5,2
V Pratap Singh,Royal Challengers Bengaluru,59,42,7.0,8.43,2
V Puthur,Chennai Super Kings,32,24,4.0,8.0,3
V Puthur,Kolkata Knight Riders,21,12,2.0,10.5,1
V Puthur,Lucknow Super Giants,30,24,4.0,7.5,1
V Puthur,Royal Challengers Bengaluru,10,6,1.0,10.0,1
V Puthur,Sunrisers Hyderabad,15,6,1.0,15.0,0
V Sehwag,Chennai Super Kings,99,60,10.0,9.9,3
V Sehwag,Deccan Chargers,20,6,1.0,20.0,0
V Sehwag,Kings XI Punjab,24,12,2.0,12.0,0
V Sehwag,Kolkata Knight Riders,7,6,1.0,7.0,0
V Sehwag,Mumbai Indians,2,6,1.0,2.0,1
V Sehwag,Pune Warriors,9,6,1.0,9.0,0
V Sehwag,Rajasthan Royals,38,28,4.666666666666667,8.14,2
V Sehwag,Royal Challengers Bengaluru,30,12,2.0,15.0,0
V Shankar,Chennai Super Kings,29,24,4.0,7.25,2
V Shankar,Delhi Capitals,57,47,7.833333333333333,7.28,1
V Shankar,Kolkata Knight Riders,56,42,7.0,8.0,1
V Shankar,Mumbai Indians,19,18,3.0,6.33,2
V Shankar,Punjab Kings,6,6,1.0,6.0,0
V Shankar,Rajasthan Royals,105,69,11.5,9.13,2
V Shankar,Royal Challengers Bengaluru,30,26,4.333333333333333,6.92,1
V Shankar,Sunrisers Hyderabad,13,6,1.0,13.0,0
V Viyaskanth,Kolkata Knight Riders,22,12,2.0,11.0,0
V Viyaskanth,Lucknow Super Giants,27,24,4.0,6.75,0
V Viyaskanth,Punjab Kings,37,24,4.0,9.25,1
VG Arora,Chennai Super Kings,202,138,23.0,8.78,10
VG Arora,Delhi Capitals,128,90,15.0,8.53,7
VG Arora,Gujarat Titans,111,72,12.0,9.25,2
VG Arora,Lucknow Super Giants,170,126,21.0,8.1,7
VG Arora,Mumbai Indians,139,79,13.166666666666666,10.56,2
VG Arora,Punjab Kings,90,57,9.5,9.47,3
VG Arora,Rajasthan Royals,162,90,15.0,10.8,4
VG Arora,Royal Challengers Bengaluru,107,54,9.0,11.89,1
VG Arora,Sunrisers Hyderabad,219,161,26.833333333333332,8.16,11
VR Aaron,Chennai Super Kings,135,86,14.333333333333334,9.42,5
VR Aaron,Deccan Chargers,30,24,4.0,7.5,2
VR Aaron,Delhi Capitals,47,30,5.0,9.4,0
VR Aaron,Delhi Daredevils,69,78,13.0,5.31,7
VR Aaron,Gujarat Lions,60,36,6.0,10.0,0
VR Aaron,Kings XI Punjab,243,191,31.833333333333332,7.63,6
VR Aaron,Kolkata Knight Riders,239,178,29.666666666666668,8.06,8
VR Aaron,Lucknow Super Giants,42,24,4.0,10.5,2
VR Aaron,Mumbai Indians,175,118,19.666666666666668,8.9,5
VR Aaron,Rajasthan Royals,39,17,2.8333333333333335,13.76,0
VR Aaron,Rising Pune Supergiants,31,18,3.0,10.33,0
VR Aaron,Royal Challengers Bengaluru,123,84,14.0,8.79,3
VR Aaron,Sunrisers Hyderabad,160,110,18.333333333333332,8.73,6
VR Iyer,Chennai Super Kings,10,12,2.0,5.0,0
VR Iyer,Delhi Capitals,83,42,7.0,11.86,2
VR Iyer,Mumbai Indians,8,6,1.0,8.0,0
VR Iyer,Punjab Kings,29,15,2.5,11.6,1
VR Iyer,Royal Challengers Bengaluru,10,6,1.0,10.0,0
VRV Singh,Chennai Super Kings,118,66,11.0,10.73,1
VRV Singh,Deccan Chargers,74,48,8.0,9.25,1
VRV Singh,Delhi Daredevils,64,42,7.0,9.14,3
VRV Singh,Kolkata Knight Riders,57,48,8.0,7.12,3
VRV Singh,Mumbai Indians,88,48,8.0,11.0,1
VRV Singh,Rajasthan Royals,51,48,8.0,6.38,0
VRV Singh,Royal Challengers Bengaluru,69,60,10.0,6.9,3
VS Malik,Chennai Super Kings,19,18,3.0,6.33,0
VS Malik,Deccan Chargers,35,25,4.166666666666667,8.4,1
VS Malik,Delhi Daredevils,11,6,1.0,11.0,0
VS Malik,Kings XI Punjab,28,18,3.0,9.33,1
VS Malik,Kolkata Knight Riders,61,54,9.0,6.78,1
VS Malik,Mumbai Indians,57,48,8.0,7.12,1
VS Malik,Royal Challengers Bengaluru,28,18,3.0,9.33,0
VS Malik,Sunrisers Hyderabad,14,18,3.0,4.67,2
VS Yeligati,Chennai Super Kings,11,6,1.0,11.0,0
VS Yeligati,Kings XI Punjab,42,24,4.0,10.5,0
VY Mahesh,Chennai Super Kings,63,48,8.0,7.88,3
VY Mahesh,Deccan Chargers,28,24,4.0,7.0,1
VY Mahesh,Kings XI Punjab,96,66,11.0,8.73,3
VY Mahesh,Kolkata Knight Riders,39,30,5.0,7.8,2
VY Mahesh,Mumbai Indians,69,48,8.0,8.62,7
VY Mahesh,Pune Warriors,22,14,2.3333333333333335,9.43,1
VY Mahesh,Rajasthan Royals,96,61,10.166666666666666,9.44,4
VY Mahesh,Royal Challengers Bengaluru,50,48,8.0,6.25,0
Vijaykumar Vyshak,Chennai Super Kings,100,48,8.0,12.5,3
Vijaykumar Vyshak,Delhi Capitals,67,42,7.0,9.57,3
Vijaykumar Vyshak,Gujarat Titans,147,111,18.5,7.95,8
Vijaykumar Vyshak,Kolkata Knight Riders,61,48,8.0,7.62,3
Vijaykumar Vyshak,Lucknow Super Giants,100,60,10.0,10.0,1
Vijaykumar Vyshak,Mumbai Indians,161,96,16.0,10.06,6
Vijaykumar Vyshak,Punjab Kings,28,18,3.0,9.33,0
Vijaykumar Vyshak,Rajasthan Royals,23,12,2.0,11.5,0
Vijaykumar Vyshak,Royal Challengers Bengaluru,28,24,4.0,7.0,1
Vijaykumar Vyshak,Sunrisers Hyderabad,149,60,10.0,14.9,1
Vivrant Sharma,Mumbai Indians,11,6,1.0,11.0,0
Vivrant Sharma,Rajasthan Royals,17,12,2.0,8.5,0
W O'Rourke,Gujarat Titans,27,24,4.0,6.75,3
W O'Rourke,Royal Challengers Bengaluru,71,24,4.0,17.75,2
W O'Rourke,Sunrisers Hyderabad,31,14,2.3333333333333335,13.29,1
WA Mota,Chennai Super Kings,30,24,4.0,7.5,2
WA Mota,Deccan Chargers,42,30,5.0,8.4,1
WA Mota,Delhi Daredevils,6,6,1.0,6.0,1
WA Mota,Mumbai Indians,3,6,1.0,3.0,0
WA Mota,Rajasthan Royals,12,6,1.0,12.0,0
WD Parnell,Chennai Super Kings,73,48,8.0,9.12,2
WD Parnell,Deccan Chargers,82,68,11.333333333333334,7.24,3
WD Parnell,Delhi Capitals,28,24,4.0,7.0,1
WD Parnell,Delhi Daredevils,48,30,5.0,9.6,1
WD Parnell,Gujarat Titans,40,19,3.1666666666666665,12.63,0
WD Parnell,Kings XI Punjab,71,70,11.666666666666666,6.09,3
WD Parnell,Kochi Tuskers Kerala,30,24,4.0,7.5,3
WD Parnell,Kolkata Knight Riders,163,144,24.0,6.79,8
WD Parnell,Lucknow Super Giants,38,24,4.0,9.5,3
WD Parnell,Mumbai Indians,101,111,18.5,5.46,3
WD Parnell,Punjab Kings,32,18,3.0,10.67,1
WD Parnell,Rajasthan Royals,81,77,12.833333333333334,6.31,8
WD Parnell,Royal Challengers Bengaluru,19,18,3.0,6.33,0
WD Parnell,Sunrisers Hyderabad,73,48,8.0,9.12,0
WG Jacks,Chennai Super Kings,33,30,5.0,6.6,1
WG Jacks,Delhi Capitals,31,12,2.0,15.5,1
WG Jacks,Gujarat Titans,14,6,1.0,14.0,0
WG Jacks,Kolkata Knight Riders,7,5,0.8333333333333334,8.4,0
WG Jacks,Lucknow Super Giants,51,24,4.0,12.75,3
WG Jacks,Mumbai Indians,24,12,2.0,12.0,1
WG Jacks,Punjab Kings,22,18,3.0,7.33,0
WG Jacks,Rajasthan Royals,10,12,2.0,5.0,1
WG Jacks,Royal Challengers Bengaluru,22,18,3.0,7.33,0
WG Jacks,Sunrisers Hyderabad,84,54,9.0,9.33,3
WPUJC Vaas,Chennai Super Kings,21,24,4.0,5.25,3
WPUJC Vaas,Delhi Daredevils,104,90,15.0,6.93,4
WPUJC Vaas,Kings XI Punjab,26,24,4.0,6.5,2
WPUJC Vaas,Kolkata Knight Riders,67,54,9.0,7.44,5
WPUJC Vaas,Rajasthan Royals,89,66,11.0,8.09,3
WPUJC Vaas,Royal Challengers Bengaluru,36,24,4.0,9.0,1
Washington Sundar,Chennai Super Kings,107,100,16.666666666666668,6.42,4
Washington Sundar,Delhi Capitals,186,138,23.0,8.09,6
Washington Sundar,Delhi Daredevils,54,42,7.0,7.71,2
Washington Sundar,Gujarat Lions,12,12,2.0,6.0,0
Washington Sundar,Gujarat Titans,73,60,10.0,7.3,0
Washington Sundar,Kings XI Punjab,94,72,12.0,7.83,2
Washington Sundar,Kolkata Knight Riders,257,180,30.0,8.57,8
Washington Sundar,Lucknow Super Giants,67,54,9.0,7.44,3
Washington Sundar,Mumbai Indians,224,204,34.0,6.59,7
Washington Sundar,Punjab Kings,52,37,6.166666666666667,8.43,2
Washington Sundar,Rajasthan Royals,242,155,25.833333333333332,9.37,1
Washington Sundar,Royal Challengers Bengaluru,7,12,2.0,3.5,1
Washington Sundar,Sunrisers Hyderabad,126,108,18.0,7.0,4
XC Bartlett,Chennai Super Kings,46,24,4.0,11.5,1
XC Bartlett,Delhi Capitals,68,24,4.0,17.0,1
XC Bartlett,Gujarat Titans,68,48,8.0,8.5,0
XC Bartlett,Kolkata Knight Riders,39,28,4.666666666666667,8.36,3
XC Bartlett,Lucknow Super Giants,52,24,4.0,13.0,0
XC Bartlett,Mumbai Indians,92,47,7.833333333333333,11.74,0
XC Bartlett,Rajasthan Royals,12,6,1.0,12.0,0
XC Bartlett,Royal Challengers Bengaluru,54,36,6.0,9.0,1
XC Bartlett,Sunrisers Hyderabad,41,24,4.0,10.25,1
Y Gnaneswara Rao,Rajasthan Royals,7,6,1.0,7.0,0
Y Nagar,Deccan Chargers,55,30,5.0,11.0,1
Y Nagar,Kings XI Punjab,16,6,1.0,16.0,0
Y Nagar,Kochi Tuskers Kerala,14,6,1.0,14.0,0
Y Nagar,Pune Warriors,8,6,1.0,8.0,0
Y Nagar,Royal Challengers Bengaluru,22,18,3.0,7.33,3
Y Prithvi Raj,Rajasthan Royals,27,12,2.0,13.5,0
Y Prithvi Raj,Sunrisers Hyderabad,27,18,3.0,9.0,1
Y Venugopal Rao,Chennai Super Kings,34,24,4.0,8.5,1
